user_id,phone_number,name,street_address,city,country,job,sex,birthdate
oe_1900772111365,+34842948851,Toño del Manso,Calle Azahar Vall 63,Náquera,Spain,"Técnico en galerías de arte, museos y bibliotecas",M,2001-10-18
oe_7672652686184,+34941802747,Roxana Sastre Bautista,Plaza Herminia Romeu 83,Tijarafe,Spain,"Operario de la conservación de frutas, legumbres y verduras",F,1912-09-20
oe_5860253808284,(08301) 85461,Aloisia Kade,Klotzstraße 9,Bochum (Wattenscheid),Germany,Bankkaufmann,F,1956-02-17
oe_2306143492189,+49(0)0262649572,Udo Höfig,Ivanka-Pruschke-Straße 401,Haag an der Amper,Germany,Augenoptiker,M,1907-12-28
oe_8272257695015,+34944 839 649,Elpidio Gibert Zurita,Cañada Leonor Izaguirre 14 Piso 5 ,Náquera,Spain,Pintor y empapelador,M,1955-07-30
oe_5053778521622,0743-090077,Cornelis Bakker,Ivyring 70,Udenhout,Netherlands,Psychotherapist,M,1998-10-20
oe_6266024287120,05 67 79 50 77,Inès Maillard de Cordier,avenue de Garnier,Saint-Laurent-de-la-Salanque,France,batelier,F,1970-12-20
oe_5806635878027,(09515) 146132,Betina Carsten,Hentschelallee 833,Duisburg (Walsum),Germany,Altenpfleger,F,1927-02-14
oe_7438276944973,512 744 386,Dariusz Wieja,pl. Brzechwy 35,Warlubie,Poland,Grabarz,F,1912-09-05
oe_8149919141911,377441620,Tina Duse-Broschi,"Strada Soranzo, 69",Gambugliano,Italy,Financial planner,F,2015-10-27
oe_9797625061995,+49(0)4135 910224,Toni Junck-Meyer,Hans-Gerd-Pruschke-Gasse 0,Assamstadt,Germany,Medizininformatiker,M,1967-04-10
oe_9006169333441,06712 969170,Paola Bender,Dorothee-Jacob-Platz 1/5,Mannheim (Rheinau),Germany,Mathematiker,F,1912-07-11
oe_4022185297875,05501 364398,Dipl.-Ing. Myriam Faust B.Eng.,Alice-Dippel-Gasse 76,Wuppertal (Elberfeld),Germany,Drogist,F,1994-08-22
oe_9562940840203,+39 0922602680,Mauro Baglioni,"Piazza Laura, 61",L’Aquila,Italy,"Therapist, sports",M,1925-03-21
oe_9082564404476,(06195) 794059,Dipl.-Ing. Alan Trub,Heinrichallee 833,Wuelfrath,Germany,Pilot,M,1939-12-31
oe_9585982461044,0484910360,Emmanuel Cordier,"90, rue de Nguyen",Ronsenac,France,ingénieur essais,M,1957-09-01
oe_1664672843958,042537304,Nicolò Abba,"Strada Tommaseo, 96",Viareggio,Italy,Financial risk analyst,M,1907-09-03
oe_4573200009642,+48 605 269 884,Norbert Złotnik,plac Morska 19/77,Ponice,Poland,Rzeczoznawca budowlany,F,1924-04-02
oe_9890232479641,(014) 1687939,Melissa Gnodde-Serra,Sjoerdsingel 228,Gasselternijveenschemond,Netherlands,"Librarian, public",F,1915-07-18
oe_7676648910734,0736 846 856,Codin Nistor,Aleea Gheorghiu Nr. 73,Drăgăşani,Romania,Tehnician Economist,M,1932-01-23
oe_3443792602774,+34979 733 372,Rafa Galo Lara Villalonga,Camino Rosalina Berenguer 57 Apt. 74 ,Laspuña,Spain,Fabricante de instrumentos musicales,M,1994-12-14
oe_5011379484548,725 271 621,Miloslava Bláhová,Čestmírova 96,Jirkov,Czech Republic,Commercial/residential surveyor,F,2012-01-04
oe_1197119714537,+34977 437 264,Tatiana del Vilar,Paseo de Felicia Pedrero 49 Apt. 62 ,Albalate del Arzobispo,Spain,Tramper,F,1938-12-27
oe_4646088896209,+33 (0)3 59 48 46 55,Georges-Benjamin Boyer,"25, boulevard Nathalie Imbert",Berre-l'Étang,France,administrateur de spectacle,M,2021-05-13
oe_3359202196630,+48 573 162 692,Liwia Browarczyk,pl. Poziomkowa 371,Zalewo,Poland,Pośrednik finansowy,M,1992-07-21
oe_5125014337087,+34 713410556,Adelina del Landa,Via Carla Galvez 66,Figueres,Spain,Operador de máquinas de procesamiento de texto y mecanógrafos,F,1929-08-12
oe_3006584254177,+33 (0)3 86 23 96 63,Marguerite de Duval,"13, boulevard Adèle Traore",Chantilly,France,parfumeur,F,1925-11-16
oe_3221056895067,+33 4 66 84 54 78,Marguerite de Jacob,"753, rue Sébastien Lombard",Elliant,France,grutier,F,2020-11-02
oe_4615596544174,0373039062,Adèle Wagner,"72, rue de Parent",Saint-Laurent-de-la-Salanque,France,géochimiste,F,1980-03-08
oe_9668737754167,(08036) 415280,Nevenka Kallert,Marcus-Rudolph-Allee 11,Bremen (Woltmershausen),Germany,Koreanistiker,F,2011-09-02
oe_8081310461533,+33 (0)2 41 06 16 41,Capucine de Humbert,"68, chemin de Collin",Portets,France,gardien de la paix,F,1940-06-01
oe_1871279492605,32 851 47 39,Radosław Bacik,pl. Modrzewiowa 684,Lichwin,Poland,Agent celny,M,1996-05-07
oe_6320499057608,02621149785,Frau Elisabet Schenk,Tintzmannring 849,Heidelberg (Handschuhsheim-Ost),Germany,Pfleger,F,2013-03-07
oe_3044565133386,+34 985 049 159,Eva Vaquero-Manso,Via de Hilario Arranz 62 Apt. 60 ,Teulada,Spain,Curtidor,F,1947-09-14
oe_4362254337026,07283914750,Univ.Prof. Anny Köster,Jacoballee 0/5,Wesel (Friedrichsfeld),Germany,Designer,F,1961-07-08
oe_8014266698681,+34886956100,Isidoro Rosa Campo,Vial Narciso Agustín 1,Villamalea,Spain,Ingeniero en telecomunicaciones,M,1994-05-27
oe_1622903555511,+33 4 73 29 31 00,Adélaïde-Bernadette Lecoq,"99, rue Prévost",La Rochelle,France,intégrateur web,F,1968-04-12
oe_0896114585923,0257 127 494,Lorelei Barbu,Aleea Popescu,Săcălaz,Romania,Automatist Pentru Supraveghere Si Intretinere Cazane,F,1946-03-05
oe_8986611364492,+34 978 64 67 34,Estrella Mena,Alameda de Tristán Mateo 27 Puerta 9 ,Laspuña,Spain,"Operador de máquinas pulidoras, galvanizadoras y recubridoras de metales ",F,1926-08-09
oe_5873985373753,0736 509 364,Teofil Dominic Florea,Drumul Ionescu,Săcălaz,Romania,Tehnician Economist,M,2012-09-19
oe_0598666330199,(03762) 64109,Dipl.-Ing. Marian Becker,Carlos-Martin-Weg 102,Edelsfeld,Germany,Friseur,M,2018-03-09
oe_1190910383112,0244 697 369,Iridenta Popescu,Soseaua Albu,Valea Voievozilor,Romania,"Cercetator Stiintific In Bacteriologie, Microbiochimie, Farmacologie",F,1925-02-25
oe_4844578028991,0742 137 312,Dumitru Tudor,Bulevardul Patricia Preda Nr. 66,Vrănești,Romania,Gradator Rechizite Si Articole Tehnice Din Lemn,M,1941-05-06
oe_0639609359647,+39 01610967089,Donatella Montecchi,"Viale Cadorna, 716 Appartamento 3",Ceriale,Italy,Film/video editor,F,1970-06-26
oe_6177350795010,(0068)-673508,Kevin de Bont,Lorenzolaan 79,Den Oever,Netherlands,"Scientist, physiological",F,1961-12-06
oe_0629489323275,+33 4 23 37 86 72,Catherine Renard-Delaunay,"54, rue de Pinto",Berre-l'Étang,France,enseignant de la conduite automobile et de la sécurité routière,F,2013-11-22
oe_2873143630602,777 274 881,Viktor Dvořák,Na Kuthence 240,Opočno,Czech Republic,Interpreter,M,1929-07-13
oe_3982750784306,+39 0571161365,Silvio Nolcini,"Borgo Alboni, 38 Appartamento 29",L’Aquila,Italy,Administrator,M,1959-03-11
oe_7620054838368,723 991 859,Dalibor Král,Výhledské Nám. 692,Jirkov,Czech Republic,"Education officer, environmental",M,2001-12-11
oe_5732672414945,+34806889688,Ángela Martorell Tomé,Calle de Adelia Rodrigo 277,Villamalea,Spain,Asistente veterinario,F,1921-11-22
oe_6438168165720,(05019) 265046,Marc Jessel,Annelies-Linke-Gasse 0/8,Mannheim (Rheinau),Germany,Designer,M,1942-07-04
oe_4450835438973,+34 851530537,Dionisio Núñez Salazar,C. de Isaac Bravo 94 Puerta 7 ,Vigo,Spain,Mandader,M,1915-09-05
oe_3450280593920,+48 667 439 380,Franciszek Mateńko,aleja Dąbrowskiego 733,Lichwin,Poland,Biegły rewident,F,1935-08-25
oe_8342761084796,3774680895,Michela Bartoli,"Borgo Pizzamano, 6 Appartamento 1",Villa Guardia,Italy,Probation officer,F,1909-09-06
oe_4837447105270,+34948399910,Isaac Rovira-Jiménez,Cuesta Nélida Manso 810,Teulada,Spain,Carpintero,M,1947-07-06
oe_7695943183049,05 35 77 80 63,Marine Martin,"4, boulevard Aurore Pereira",Lompret,France,oenologue,F,2008-06-25
oe_6647106225628,0461644285,Gaetano Jacuzzi,"Canale Fredo, 538 Appartamento 5",Ceriale,Italy,Arboriculturist,M,1975-01-14
oe_4158509416914,608 245 467,pan Nataniel Osik,aleja Daleka 677,Rajgród,Poland,Tłumacz przysięgły,F,1987-08-27
oe_0133593782652,+33 (0)2 97 99 28 28,Christiane Martins,"50, chemin De Sousa",Amiens,France,traffic manager,F,1923-10-03
oe_7314244642902,+48 603 655 726,Daniel Zacharczuk,ul. Krańcowa 750,Blachownia,Poland,Technik ochrony środowiska,M,1990-08-30
oe_5166178832021,+49(0) 221751255,Marleen Wernecke,Else-Boucsein-Weg 0/3,Edelsfeld,Germany,Beamter,F,1951-04-01
oe_8211019801772,723 148 872,Jiřina Dvořáková,Sladovnická 1,Štětí,Czech Republic,Outdoor activities/education manager,F,1946-04-04
oe_4538441417802,796 335 547,Szymon Członka,pl. Średnia 945,Lubasz,Poland,Sztygar,M,1951-03-29
oe_0196564944684,+34 948 80 82 80,María Manuela Arjona-Garriga,Vial de Anastasio Guerrero 2,Teulada,Spain,Técnico agropecuario,F,1984-05-12
oe_8108691444105,+34 886 399 934,Angelina Moles Valbuena,Callejón Isaías Sanjuan 56,La Zenia,Spain,Operador de máquinas para fabricar productos fotográficos,F,2007-11-09
oe_0513837414490,0249 345 426,Benone Pop,Drumul Popa Nr. 452,Merei,Romania,Masinist La Instalatiile De Turbine Hidraulice,M,2002-06-06
oe_1778083433012,+39 3714947460,Luciana Coardi,"Piazza Alberto, 3 Piano 2",Tirolo,Italy,"Designer, exhibition/display",F,1960-08-31
oe_8136692415916,773 787 792,Romana Holubová,Na Cikánce 57,Opočno,Czech Republic,"Psychologist, educational",F,1977-09-10
oe_6107895602846,0767 992 648,Nicuță Tomescu,Intrarea Stoica,Vrănești,Romania,Secretar Parlament,M,1918-08-21
oe_2899409622617,0122936466,Biagio Tosto,"Borgo Condoleo, 1",Tirolo,Italy,"Accountant, chartered management",M,1934-12-16
oe_1534606318642,+33 3 20 86 29 32,Éric Hebert,"194, chemin Nath Humbert",Saint-Laurent-de-la-Salanque,France,prothésiste dentaire,M,1957-06-27
oe_9861490274944,+34 926 091 121,Fausto Luna Arias,Vial de Norberto Cuenca 97,Teulada,Spain,Médico general,M,2014-05-27
oe_6324399701311,+48 721 057 495,Karina Opoka,pl. Promienna 272,Wokowice,Poland,Doradca finansowy,M,2021-11-16
oe_5376755742257,+49(0) 712451494,Sandro Trapp-Jopich,Viviane-Kroker-Ring 8/1,Lichtenberg,Germany,Schornsteinfeger,M,2012-12-28
oe_8882768710124,+33 4 42 06 26 11,Martin Chauveau de Peron,"5, boulevard de Guichard",Bonnières,France,responsable achats en chimie,M,1918-04-08
oe_5045141784114,05 62 62 71 17,Nicole Charrier,"77, avenue Christophe Bigot",Amiens,France,chargé d'études économiques,F,1920-01-08
oe_9521051764316,+49(0)9050 74828,Ferdinand Lübs,Hildegart-Ziegert-Straße 5,Inzell (Windgrat),Germany,Augenoptiker,M,1938-01-30
oe_0895253819366,(009) 1208283,Sami Martel,Pepijnstraat 957,Den Oever,Netherlands,Medical technical officer,F,2015-06-26
oe_1925440197864,073627729,Sig. Gianpaolo Terragni,"Piazza Amadeo, 9",Salvatronda,Italy,Fast food restaurant manager,M,2020-06-16
oe_6453921334972,578 983 080,pan Jeremi Starostka,pl. Zwycięstwa 140,Wieliczka,Poland,Doradca podatkowy w Polsce,M,1908-08-01
oe_6625170737705,777 903 925,Eduard Holub,Březanova 656,Prague (Praha 3-Žižkov),Czech Republic,Passenger transport manager,M,1930-08-13
oe_1914668943202,+33 (0)5 36 35 37 61,Émilie Letellier Le Berthelot,"3, rue Chauvet",Lompret,France,responsable achats en chimie,F,2010-11-20
oe_3336256342012,+48 606 205 126,Juliusz Semik,plac Wyszyńskiego 98,Tarnobrzeg,Poland,Teksturator,M,2008-10-26
oe_8574727985209,+39 3311915578,Sig. Emilio Tirabassi,"Contrada Cesarotti, 1 Piano 4",Tirolo,Italy,"Psychologist, clinical",M,1983-12-31
oe_8651001147451,0941691249,Flavio Versace,"Incrocio Filippa, 959 Piano 8",Ramon-Campagna,Italy,Site engineer,M,1934-09-28
oe_0751541109811,606 371 315,Nela Horáková,Pajerova 623,Jirkov,Czech Republic,International aid/development worker,F,1935-08-17
oe_8174817987302,+34 848914975,Bartolomé Álamo Tejada,Via Visitación Reina 694,Laspuña,Spain,Catador de bebidas,M,1983-05-25
oe_6415102825886,02 23 48 34 48,Matthieu-Aimé Menard,"96, avenue Boyer",Lompret,France,mécanicien-outilleur,M,1945-12-17
oe_3498301905633,579 221 065,pani Ada Starek,ul. Podleśna 75/70,Lichwin,Poland,Palacz,F,1926-11-17
oe_8457085265265,702 434 920,Magdaléna Jelínková,Spojovací 9,Štětí,Czech Republic,Air broker,F,1920-08-12
oe_8600037778435,732 853 215,Maurycy Cal,ul. Irysowa 11,Rajgród,Poland,Kawalkator,M,1994-12-10
oe_2095321768971,+33 5 16 95 81 25,Richard Bouvet de Leleu,"7, boulevard de Vasseur",Saint-Laurent-de-la-Salanque,France,directeur d'hôpital,M,2007-02-05
oe_5173397477140,+34 945 411 428,Benigna Jáuregui Casals,Avenida Bruno Jáuregui 65,Náquera,Spain,Ingeniero medioambiental,F,2000-11-17
oe_6205693183385,04837 90651,Felicia Carsten,Winklerring 8/0,Assamstadt,Germany,Ausbaufacharbeiter,F,1917-05-26
oe_3451906542468,+48 509 076 643,Dawid Patyna,aleja Żeromskiego 59/20,Blachownia,Poland,Kurier,F,2010-01-11
oe_8792229181142,+39 011352285,Fiorino Tasso,"Rotonda Carla, 16",Gambugliano,Italy,Equality and diversity officer,M,2002-08-09
oe_8927768791337,604 869 249,pan Józef Golan,ulica Dębowa 161,Blachownia,Poland,Bibliotekarz dyplomowany,F,2018-02-15
oe_4999700852836,699 740 905,Daniel Karwan,ul. Sportowa 087,Mrągowo,Poland,Makler nadzorujący,M,2010-06-19
oe_8604771466916,+48 32 293 10 35,pani Marika Dziadkowiec,ul. Rumiankowa 023,Mrągowo,Poland,Doradca inwestycyjny,F,1957-11-27
oe_2889442062605,+34 880375965,Blanca Aitana Casado Bonet,Via de Catalina Navarrete 8 Piso 7 ,Teulada,Spain,Profesional de nivel medio de servicios estadísticos o matemáticos,F,1964-11-17
oe_2234083312320,0262 393 628,Monica Niță,Aleea Veronica Gheorghiu,Valea Voievozilor,Romania,Pregatitor Hartie Fotosensibila,F,2018-07-29
oe_1671772358965,+48 692 166 474,Olaf Rup,plac Jagodowa 73,Wokowice,Poland,Ratownik,M,1951-05-23
oe_4792776729330,00163 264825,Giuseppe Mans,Kuschallee 2/1,Heidelberg (Handschuhsheim-Ost),Germany,Binnenschiffer,M,1981-09-15
oe_3318652815084,724 374 368,pan Alex Dumin,aleja Księżycowa 79,Wieliczka,Poland,Inscenizator,F,1931-12-06
oe_9056702976339,777 594 851,Sabina Soukupová,Kalská 211,Horní Bečva,Czech Republic,"Programme researcher, broadcasting/film/video",F,1983-09-11
oe_6855605284081,+49(0) 145788056,Univ.Prof. Ursula Hornich,Römerstr. 3/9,Borken (Weseke),Germany,Koreanistiker,F,1950-02-01
oe_0257776744346,0262 449 068,Fabian Mocanu,Soseaua Dumitrescu Nr. 53,Valea Voievozilor,Romania,Lector Scenarii,M,2004-05-09
oe_5089295010909,736 496 931,Olgierd Matyjaszek,aleja Jana Pawła II 04,Lichwin,Poland,Żongler,M,2007-07-23
oe_5822713012785,+31(0)931 317472,Joost Wagenvoort,Elisabethpad 33,Udenhout,Netherlands,Estate manager/land agent,F,2010-06-30
oe_1446327908175,+48 739 370 960,Piotr Obiała,ul. Szeroka 12/59,Wokowice,Poland,Architekt krajobrazu,F,1981-11-13
oe_7517691854063,+34748747753,Yaiza Maestre Amores,Cañada Julieta Macías 93,Vigo,Spain,Escribiente público,F,1936-06-05
oe_4140830320180,+48 508 532 755,pan Mateusz Buczma,ulica Pałacowa 75,Duszniki-Zdrój,Poland,Architekt wnętrz,F,1978-09-04
oe_1856991718546,0736 906 340,Todor Nistor,Soseaua Eftimie Nr. 99,Merei,Romania,Sef Serviciu Voluntar/Privat Pentru Situatii De Urgenta,M,2005-09-28
oe_9214036387004,+33 (0)3 82 51 22 57,Laurence Pages,"40, avenue de Leroy",Videlles,France,employé de pressing,F,1984-02-21
oe_9408513585432,04884330714,Gerdi Lange,Bienplatz 0,Duisburg (Walsum),Germany,Fleischer,F,1969-09-11
oe_4123288190012,+33 1 88 84 42 07,Pauline Peltier,"6, avenue Techer",Amiens,France,technicien packaging,F,2006-08-08
oe_0315251026843,(00139) 521051,Prof. Gerhart Hendriks,Butteplatz 732,Stoßdorf,Germany,Koreanistiker,M,1937-06-27
oe_7667127080734,+48 531 748 240,Szymon Szklarek,ul. Kalinowa 80/10,Lichwin,Poland,Grabarz,F,1943-05-02
oe_7995508339272,+34 926 22 32 51,Juan del Benet,Urbanización Gervasio Verdú 14 Apt. 91 ,La Zenia,Spain,Clasificador de desechos,M,1992-12-22
oe_7798447699921,512 885 093,Inga Ostapiuk,ul. Źródlana 19/75,Jaworzyna Śląska,Poland,Nauczyciel akademicki,M,1932-10-31
oe_1907235940435,06236883994,Ing. Polina Sager B.Sc.,Rochus-Oderwald-Weg 347,Ingelfingen,Germany,Informatiker,F,1943-04-01
oe_0184635400020,+33 3 56 81 26 68,Maurice Chevallier,"93, avenue Labbé",Lompret,France,biologiste médical,M,1984-05-16
oe_5109975168150,+49(0) 308753202,Malgorzata Birnbaum B.Sc.,Heinz-Günter-Heinz-Platz 946,Zandt,Germany,Pilot,F,1950-02-27
oe_7927462912618,+33 (0)2 61 06 99 10,Georges Lopes,"19, chemin William Fontaine",Saint-Victor-de-Morestel,France,démographe,M,1934-09-27
oe_5616430241777,726 084 812,Denisa Pospíšilová,Medlovská 499,Opočno,Czech Republic,Actor,F,1953-05-01
oe_7420839061678,0499728424,Julie Becker,"65, boulevard Daniel Gros",Chantemerle-les-Blés,France,conducteur de travaux,F,2021-08-29
oe_1884318661052,506 258 268,Mikołaj Hrynkiewicz,ul. Tartaczna 656,Duszniki-Zdrój,Poland,Biegły rewident,F,1988-06-18
oe_8165057058865,+33 5 33 70 39 81,Gilles Hebert,"50, avenue Maury",Portets,France,cogniticien,M,1929-05-15
oe_3513466560768,+34 881 60 78 47,Anna Moya-Godoy,Avenida de Alba Blanes 40 Puerta 5 ,Laspuña,Spain,"Panaderos, pasteleros y confiteros",F,1914-06-25
oe_7424071293331,+49(0)8182 974230,Herr Zenon Löffler B.Sc.,Hertrampfweg 5/5,Stoßdorf,Germany,Chirurgiemechaniker,M,2015-06-10
oe_1257471631658,+33 (0)4 95 48 84 06,Gabrielle Salmon,"44, rue Bouvet",Ustaritz,France,dessinateur de BD,F,1908-07-09
oe_2793766396708,+48 575 957 358,Jerzy Fronczek,aleja Niecała 01/29,Włodawa,Poland,Liczmen,F,1995-03-05
oe_4810063310174,0706881156,Piergiuseppe Pininfarina,"Vicolo Melania, 97 Appartamento 14",Brindisi Montagna,Italy,Chartered management accountant,M,1956-10-20
oe_2882803149987,04403 069749,Leni Segebahn-Holt,Roberto-Mülichen-Gasse 1,Stoßdorf,Germany,Beamter,F,1911-08-19
oe_4269515525902,0268 085 188,Romanița Popa,Drumul Mărioara Popa Nr. 205 Bl. 32  Sc. 14 Ap. 128,Sântana,Romania,Curatatoreasa Lenjerie,F,2002-01-31
oe_0580558199052,02914621115,Hannes Müller,Dana-Klotz-Platz 0/8,Lichtenberg,Germany,Chirurgiemechaniker,M,1998-03-31
oe_9370109075752,+48 885 028 903,Kornel Rozmiarek,pl. Kosynierów 24/00,Włodawa,Poland,Elektromonter pomiarów,M,1986-01-21
oe_4982958545219,+33 (0)4 95 26 82 60,Margaret Bonnet-Philippe,"92, avenue de Colas",Ustaritz,France,directeur des services pénitentiaires,F,1950-09-15
oe_3214062662652,(04915) 137714,Stjepan Beier-Anders,Bolzmannring 1/8,Haag an der Amper,Germany,Arzt,M,1979-07-14
oe_1834528972209,+34 846 950 249,Martina Morata Sierra,Glorieta de Alejandro Arregui 9 Puerta 7 ,Tàrrega,Spain,"Operario de la conservación de frutas, legumbres y verduras",F,1910-09-20
oe_5613101789921,0736 744 922,Lorin Pușcașu,Intrarea Preda,Bălan,Romania,"Secretar Primarie, Prefectura",M,1954-01-17
oe_8099182836070,+48 609 220 443,pan Błażej Siembab,ulica Osiedlowa 23,Zalewo,Poland,Tłumacz,M,1993-09-03
oe_6499310239912,+49(0)4758 540038,Justina Zorbach,Davidsgasse 8,Inzell (Windgrat),Germany,Winzer,F,2015-11-22
oe_3960516847741,+49(0) 944920038,Dipl.-Ing. Ria Harloff B.Sc.,Leokadia-Pölitz-Platz 069,Heidelberg (Handschuhsheim-Ost),Germany,Asphaltbauer,F,2019-10-01
oe_8206325388358,+48 575 854 091,Tola Powała,ul. Rajska 57,Blachownia,Poland,Żongler,F,2016-07-03
oe_5404624523472,0278712170,Jeannine Coulon,rue de Marie,Saint-Victor-de-Morestel,France,agenceur de cuisines et salles de bains,F,1947-12-03
oe_6001960399425,0376237864,Vincentio Norbiato,"Via Ferdinando, 23",Frattamaggiore,Italy,"Optician, dispensing",M,1934-04-06
oe_0457888568139,+34 987588869,Jerónimo Alvarez Arias,Avenida Maristela Machado 667,Albalate del Arzobispo,Spain,Recolector de basura y material reciclable,M,1915-02-14
oe_7100041076609,+34980 79 85 09,Aránzazu Montes Contreras,Camino de Esmeralda Seco 9 Puerta 9 ,Llanera,Spain,Apicultor,F,1921-04-01
oe_1537059871695,+48 578 302 641,Piotr Luberda,ul. Orzeszkowej 69,Brzezina,Poland,Plastyk,M,1940-08-19
oe_0643067435144,+48 886 760 690,pan Przemysław Gabrych,al. Okrężna 11,Lubasz,Poland,Syndyk licencjonowany,F,1919-10-09
oe_5761169985779,+49 (0) 1926 306085,Ilja Naser,Heringstr. 141,Wuppertal (Elberfeld),Germany,Fachinformatiker,M,1963-02-28
oe_4817622957362,331120525,Ninetta Angeli-Nonis,"Viale Gremese, 51 Appartamento 1",Frattamaggiore,Italy,Photographer,F,1932-09-05
oe_8053438494193,05 32 74 55 37,Adélaïde Coste de la Masse,"46, boulevard de Marin",Elliant,France,décorateur,F,1912-10-13
oe_1074635058750,+33 4 72 11 71 10,Louis Faivre,"83, rue Agathe Teixeira",Saint-Victor-de-Morestel,France,technicien de maintenance industrielle,M,1990-05-05
oe_6797962559367,+33 4 90 74 80 00,Arnaude-Agathe Guillaume,"72, boulevard de Guyon",Ronsenac,France,salesman,F,2015-10-22
oe_6141730359407,782 964 456,Tymoteusz Szurek,pl. Wybickiego 91,Mrągowo,Poland,Archiwista,F,1932-02-29
oe_0988114110783,727 484 842,Maurycy Samul,ul. Rumiankowa 41/94,Wokowice,Poland,Ekonomista,F,1957-05-13
oe_9764202244203,512 610 866,Norbert Świerszcz,al. Kilińskiego 141,Blachownia,Poland,Niania,M,1912-05-11
oe_0824567320561,0248 446 228,Fiona Gențiana Tabacu,Bulevardul Niță,Săcălaz,Romania,Expert Receptie Investitii Industriale,F,1987-08-18
oe_2074295246322,727 625 533,Eliška Malá,K Otočce 8,Opočno,Czech Republic,Facilities manager,F,1994-01-14
oe_1303677153356,+48 730 597 890,pani Anna Maria Kosela,aleja Składowa 23,Rajgród,Poland,Certyfikator energetyczny,M,1939-05-31
oe_7548230465875,+33 3 65 92 58 03,Maurice Rodriguez du Noël,"5, boulevard Michelle Dijoux",Chantemerle-les-Blés,France,directeur de magasin à grande surface,M,1985-04-10
oe_6153629690033,+34 986786201,Santiago del Fernández,Vial María Manuela Fabregat 40,Albalate del Arzobispo,Spain,Ingeniero de minas,M,1944-02-19
oe_3415582273814,721 306 843,Vasyl Bláha,Machuldova 749,Horní Bečva,Czech Republic,"Programmer, multimedia",M,1975-02-25
oe_3897776797704,+49 (0) 1187 379044,Herta Tröst,Evangelia-Kühnert-Weg 01,Inzell (Windgrat),Germany,Binnenschiffer,F,1957-02-04
oe_6127487504420,736 600 501,Michaela Tichá,Oválová 52,Horní Bečva,Czech Republic,Optometrist,F,1947-06-18
oe_6860717767911,01 80 68 99 27,Frédéric de la Garcia,"4, boulevard Amélie Lopes",Sant Andreu de Sureda,France,animateur d'activités physiques et sportives pour tous,M,1995-08-24
oe_0384866802668,+33 (0)2 21 62 02 85,Olivier-Grégoire Da Costa,rue de Chauvet,La Rochelle,France,anatomiste,M,1985-03-25
oe_5074287548603,+49 (0) 7735 021177,Dr. Hubertine Noack,Magret-Misicher-Ring 35,Edelsfeld,Germany,Techniker,F,2012-03-25
oe_3856512793934,+48 603 817 227,Mieszko Rajman,ulica Widokowa 73/25,Włodawa,Poland,Hutnik,F,1915-06-16
oe_5360058123940,+48 22 486 97 68,Alex Karpiel,al. Chmielna 760,Wokowice,Poland,Audytor efektywności energetycznej,F,1936-09-17
oe_9210443625399,+48 571 228 341,Maurycy Kwinta,plac Orzechowa 36/80,Lubasz,Poland,Pisarz,M,2001-08-17
oe_3760864057446,+48 796 928 163,pan Wojciech Korkosz,aleja Jaworowa 48,Kartoszyno,Poland,Ebenista,F,1924-10-10
oe_0916102205076,00172 223884,Catrin Fröhlich-Mosemann,Amalie-Rörricht-Platz 344,Assamstadt,Germany,Bankkaufmann,F,1967-05-21
oe_7115866462672,+49 (0) 1741 389833,Sylwia Schacht B.A.,Weitzelstr. 834,Wuelfrath,Germany,Binnenschiffer,F,1988-01-15
oe_6898096785461,603 027 493,paní Kristýna Marková,Horákova 23,Jirkov,Czech Republic,"Psychologist, forensic",F,1949-07-09
oe_9961907898406,+34 902 327 900,Guiomar Poza,Cañada Glauco Mendoza 915 Puerta 8 ,Llanera,Spain,Secretario administrativo,F,2000-09-19
oe_5521046138181,06524033318,Dipl.-Ing. Meinolf Rudolph,Seifertstraße 2,Assamstadt,Germany,Drogist,M,1992-03-31
oe_9165348163206,02 18 63 09 01,Auguste Delaunay-Marion,"3, rue Ribeiro",Plumergat,France,auditeur interne,M,1937-05-25
oe_5278935505425,+34 820 74 08 89,Eugenia Castro Diez,Cañada Macarena Araujo 953,Tàrrega,Spain,"Redactor de carteles, pintor decorativos y grabador",F,1930-10-09
oe_7984487117721,+48 795 041 604,pan Kamil Byra,al. Żytnia 148,Zalewo,Poland,Agronom,M,2009-01-14
oe_3033174746476,0188757021,Ilka Schwital B.Eng.,Laura-Pruschke-Allee 715,Heidelberg (Handschuhsheim-Ost),Germany,Elektroniker,F,1932-04-16
oe_0461313945882,02 18 27 66 97,Henri Blanchet,"6, rue Giraud",Saint-Georges-de-Didonne,France,démographe,M,1997-07-25
oe_6179980002205,+49(0)3579 795481,Paolo Reinhardt,Mato-Pergande-Gasse 9/9,Inzell (Windgrat),Germany,Ausbaufacharbeiter,M,1945-12-21
oe_4690785215698,05 61 71 30 70,Susan Fournier,"82, boulevard Paul Noël",Portets,France,opticien-lunetier,F,1908-10-17
oe_6108078800262,+34 902 22 06 41,Flor Sevillano Coloma,Paseo de Ámbar Verdejo 83 Piso 7 ,Los Gabatos,Spain,Operador de plantas y máquinas de productos químicos,F,1911-01-06
oe_9644628187183,794 019 038,pani Aniela Groborz,ulica Wąska 06/79,Ponice,Poland,Architekt krajobrazu,M,1939-09-25
oe_7609751787093,733 326 978,Radek Doležal,Na Špitálce 449,Opočno,Czech Republic,Clinical psychologist,M,1996-08-12
