user_id,phone_number,name,street_address,city,country,job,sex,birthdate
oe_2476603140748,0734 548 986,Dorel Ioniță,Strada Manole Nr. 19,Siret,Romania,Sef Tura Telecomunicatii Aeronautice Aviatie Civila,M,1973-05-25
oe_4484288466271,04595 80044,Jürgen Mende B.Sc.,Margot-Schlosser-Straße 0,Voigtstedt,Germany,Elektroniker,M,1955-03-30
oe_2251086457961,05 82 04 06 14,Julien Ferrand,"98, boulevard de Barbe",Versigny,France,styliste,M,1971-12-16
oe_1305831733409,+48 885 929 873,Jan Kandora,plac Borowa 31/00,Świerklany Dolne,Poland,Dziennikarz,M,1986-12-16
oe_4768916479302,+34812 231 663,Eva Carnero,Plaza de Che Ponce 67 Puerta 2 ,Luque,Spain,Lavandero,F,1963-12-12
oe_4242048998387,+48 880 222 060,Nataniel Kryszkiewicz,al. Fabryczna 52,Janowice,Poland,Broker,F,1984-12-21
oe_7918998652428,+48 697 503 567,Ida Kalista,ul. Jadwigi 253,Kampinos,Poland,Pucybut,M,2009-02-13
oe_8774251885527,+33 4 70 15 81 80,Martine Besson,"4, rue Guyot",Sury-près-Léré,France,conducteur de machines agricoles,F,1946-02-01
oe_7988733164227,+34800933062,Fulgencio Enríquez Almeida,Rambla de Lucila Ochoa 88 Puerta 7 ,Catral,Spain,Patronista y cortador de tela,M,1982-11-14
oe_8241993564422,605 193 711,pan Andrzej Zapora,ul. Podmiejska 46,Liniewo,Poland,Ebenista,M,1938-07-10
oe_3305542578437,609 687 556,Kazimierz Ficoń,ul. Wałowa 204,Rymanów,Poland,Inżynier,F,1955-01-20
oe_2332888890434,+31(0)38 2057494,Levi Kwaadland,Pimpad 75,Keldonk,Netherlands,"Administrator, sports",M,1972-10-16
oe_0667450991131,+33 1 81 48 19 70,Gilbert Brunet,"20, avenue Martineau",Granges-sur-Lot,France,ingénieur chimiste en développement analytique,M,1935-08-30
oe_2059287293885,+34978 658 392,Vera Salas Goicoechea,Callejón de Brígida Cisneros 96,Luque,Spain,Telefonista,F,1913-12-11
oe_6441730087581,+34 800 39 60 80,Enrique Zabaleta Guzman,Paseo de Ale Echevarría 92 Apt. 62 ,Palafrugell,Spain,Auxiliar laico de las religión,M,1916-12-13
oe_3365550666024,+34700 24 38 43,Carla Sandoval Río,Rambla Carlito Ramirez 28 Piso 0 ,Tuineje,Spain,Instalador y reparador de líneas eléctricas,F,1908-04-27
oe_4534783730448,+3183 7547575,Lois Sestig,Yinthehof 28,Keldonk,Netherlands,Chief Technology Officer,M,1942-10-01
oe_9441977705655,+34 981 43 23 07,Rafael Humberto Casado Amador,Rambla de Maxi Vázquez 61 Apt. 90 ,A Rúa,Spain,Agrimensor,M,1951-05-06
oe_5467882126247,01004959255,Antonietta Eimer,Butteallee 013,Mössingen,Germany,Chemikant,F,1982-11-27
oe_4812255713305,+34 821 90 97 92,Coral Gisbert Zamora,Glorieta de Domitila Almagro 36 Puerta 9 ,Gines,Spain,Operario del tratamiento de la madera,F,1989-08-13
oe_0634640529223,+33 4 86 16 52 08,Aurore Peron Le Durand,avenue Laetitia Vasseur,Voulangis,France,responsable assurance qualité,F,1912-11-16
oe_0244009158512,+34945159488,Ale Quevedo Prado,Paseo de Rubén Valero 42 Puerta 7 ,Súria,Spain,Profesor de idiomas,M,1940-09-30
oe_0149199095116,3618748475,Renzo Vezzali,"Stretto Pepe, 7",Filottrano,Italy,Quality manager,M,1941-01-09
oe_4088194062228,+49(0)0108 64146,Dipl.-Ing. Horst Rogge,Gunda-Hübel-Allee 0,Lüderitz,Germany,Binnenschiffer,M,1912-07-04
oe_6136472791870,+34986893886,Emigdio Mur-Aranda,C. Isaías Garmendia 49,Gines,Spain,Controlador de procesos,M,1924-09-07
oe_6998294109822,+33 (0)2 54 16 39 88,Raymond Dumont,"6, rue Bonnet",Poix-Terron,France,substitut du procureur,M,1938-04-12
oe_0344882056592,+33 1 80 77 30 70,Maggie-Diane Samson,avenue de Nicolas,Granges-sur-Lot,France,orthoprothésiste,F,2004-09-15
oe_4224810619127,+48 789 286 047,Dominik Gasek,ulica Gdańska 338,Tomaszów Lubelski,Poland,Archiwista,M,1914-02-04
oe_1931002735113,+33 4 66 16 55 57,Vincent Gomez,"809, rue de Gimenez",Caudry,France,maroquinier,M,1907-11-23
oe_2634695228365,0357834090,Agathe Tanguy,"408, avenue de Gallet",Orléat (Pont Astier),France,développeur informatique,F,1985-10-20
oe_8610037879151,05 58 24 15 02,Patrick Martin,"52, rue Jeanne Lecoq",Auvers-Saint-Georges,France,aérodynamicien,M,1955-05-06
oe_9814847872472,+34847 629 782,Mercedes Velázquez Arribas,Urbanización de Arsenio Sans 530,Cabecicos,Spain,Dinamitero,F,2011-05-01
oe_1095072972566,0599513506,Sig.ra Romana Valmarana,"Incrocio Elvira, 10 Piano 0",Santa Croce Camerina,Italy,"Psychotherapist, dance movement",F,1920-11-06
oe_7885132650528,+48 738 576 927,Filip Małyszek,plac Środkowa 63/45,Łobodno,Poland,Ratownik,F,1948-08-02
oe_2013404364221,604 718 895,Radka Kratochvílová,Čelakovského Sady 657,Chlumec,Czech Republic,"Nurse, learning disability",F,1940-08-02
oe_7661301163034,530 200 024,Franciszek Fedorczyk,ul. Cyprysowa 14/43,Gdynia (Dąbrowa),Poland,Dżokej,F,1990-04-21
oe_2152165307198,+39 3736205705,Sig.ra Annetta Nolcini,"Contrada Greca, 86",Rolo,Italy,Armed forces technical officer,F,1926-09-10
oe_7105976121453,+34 900162792,Melisa Imelda Llamas Roura,Urbanización de Salomé Mendez 4 Piso 8 ,Lucena,Spain,Sociólogo,F,1927-04-19
oe_5794312435140,+33 (0)1 76 00 64 82,Lucas Bonnin,"29, rue Adèle Duhamel",Bagnères-de-Luchon,France,consultant,M,1971-03-26
oe_7911269773884,05230408743,Bianca Brancaccio,"Vicolo Bottigliero, 85",Santa Croce Camerina,Italy,Information systems manager,F,1988-01-03
oe_9901894792978,0370178162,Dipl.-Ing. Isabel Wohlgemut MBA.,Langernweg 2/3,Dortmund (Huckarde),Germany,Techniker,F,1944-01-01
oe_0545437649082,+39 3517037942,Francesco Bonomo,"Canale Giuseppina, 76",Casamarciano,Italy,Sports development officer,M,1992-03-28
oe_1597814699830,722 382 568,Emilie Soukupová,Nad Olšinami 36,Lhota u Vsetína,Czech Republic,Tree surgeon,F,1955-11-11
oe_4686265501821,+39 047139479,Paoletta Ughi,"Rotonda Canevascini, 743 Appartamento 32",Quattro Castella,Italy,Local government officer,F,2001-01-22
oe_1845826301776,535 077 230,Mieszko Kloska,al. Rolnicza 66/77,Dziewin,Poland,Barman,M,1935-04-12
oe_0724982874478,796 962 735,Monika Cygal,al. Dworska 73/52,Liniewo,Poland,Makler giełd towarowych,M,2001-07-08
oe_7310187583331,0751 231 453,Vladimir Pop,Drumul Dorinel Ababei Nr. 427,Siret,Romania,Turnator Geam,M,1949-08-30
oe_6437769208024,0768 165 856,Sandu Teofil Preda,Soseaua Anatolie Albu Nr. 459,Topolița,Romania,Functionar Economic,M,1913-11-09
oe_3638189316711,+49(0)9744899745,Antonio Heidrich,Antonina-Nette-Weg 1/6,Rabenau,Germany,Pfleger,M,1965-05-03
oe_3561950577520,0253 067 645,Leopoldina Liana Dobre,Bulevardul Eftimie Nr. 35 Bl. 40  Sc. 82 Ap. 131,Ploieşti,Romania,Decorator Interioare,F,1966-09-26
oe_7938689629254,+34848650354,Anselmo Lasa Robles,Callejón Pepito Casares 56 Piso 7 ,Súria,Spain,Trabajador forestal calificado,M,2020-11-18
oe_6153232622774,0731 497 764,Codin Barbu,Soseaua Sanda Diaconescu Nr. 372 Bl. 97  Sc. 64 Ap. 321,Siret,Romania,Asistent De Cercetare In Tehnologii Carbochimice,M,1933-08-30
oe_8635881356310,0741550415,Hildegunde Dussen van,Veronika-Börner-Straße 5/6,Lüderitz,Germany,Medizininformatiker,F,1996-05-22
oe_0093857959467,+33 (0)4 84 28 85 08,Nath Barbier-Carpentier,"32, avenue Sylvie Hamel",Pomarez,France,dessinateur-projeteur,F,1921-03-19
oe_3590294481429,+49(0) 078072469,Univ.Prof. Roger Geißler,Trommlerstr. 5/1,Neuruppin,Germany,Bäcker,M,1997-01-01
oe_3997621975843,0344334319,Victoire Torres,"729, chemin Chevalier",Voulangis,France,ingénieur électronicien électronicienne des systèmes de la sécurité aérienne (IESSA),F,1967-04-08
oe_4039587689426,+48 578 187 919,Juliusz Zapora,pl. Fredry 40,Rakowice Wielkie,Poland,Geodeta,M,1988-07-14
oe_4826766374578,0730 944 503,Octaviu Pop,Drumul Mazilescu Nr. 258 Bl. 79  Sc. 55 Ap. 543,Siret,Romania,Plantator Elemente Electronice,M,1964-01-31
oe_4680814820824,0231 227 317,Silvana Angela Popescu,Intrarea Barbu Nr. 369,Târgu Jiu,Romania,Operator Punct Termic,F,1987-11-10
oe_4340995735630,+48 727 971 336,pani Inga Grzejszczak,al. Władysława Jagiełły 64/50,Rymanów,Poland,Główny księgowy,M,1933-12-02
oe_8258347472671,+34872 51 87 21,Florina Barbero-Milla,Pasaje Martin Fuertes 36 Apt. 70 ,Cabecicos,Spain,Maleter,F,1986-04-09
oe_1570271746305,+48 726 606 747,Sandra Kustosz,plac Starowiejska 58/68,Daszewice,Poland,Pucybut,F,1973-04-15
oe_4569416778581,03 88 48 86 02,Anouk Leclercq Le Gaillard,"46, rue Louis Diallo",Poix-Terron,France,"lad-jockey, lad-driver",F,1935-01-31
oe_6600907895322,0482551317,Agnès-Anaïs Roussel,"6, rue Michaud",Goetzenbruck,France,mécatronicien,F,1994-02-23
oe_6246345790385,+49(0) 142269574,Gerhild Wernecke B.Eng.,Belinda-Kroker-Straße 826,Göda,Germany,Programmierer,F,1999-10-31
oe_4246441807901,691 853 885,pani Julianna Palica,pl. Północna 691,Goczałkowice-Zdrój,Poland,Pracownik socjalny,M,2010-01-16
oe_2553378389063,+33 1 40 77 35 88,Margaux Guyot,"70, chemin Gérard Chauvin",Orléat (Pont Astier),France,éducateur de jeunes enfants,F,2015-03-01
oe_2037586851420,797 785 900,Cezary Matyka,pl. Pułaskiego 999,Łobodno,Poland,Zarządca nieruchomości,M,1938-10-20
oe_2463123942767,(08124) 44832,Mina Metz MBA.,Nohlmansstraße 11,Welsleben,Germany,Arzt,F,1953-07-17
oe_2469435422144,+48 883 753 469,Jakub Kołodziejak,plac Ptasia 674,Chrzanów (Osiedle Stara Huta),Poland,Prezenter,M,1909-02-19
oe_9178572335508,+33 (0)3 26 95 74 01,Charlotte Gosselin Le Lévy,"8, boulevard de Gaudin",Auvers-Saint-Georges,France,conseiller principal d'éducation principale d'éducation,F,2014-01-14
oe_0496039334867,770 848 786,Matyáš Mašek,U Rajské Zahrady 197,Prasek,Czech Republic,Ambulance person,M,1963-12-08
oe_9014056121158,+33 (0)3 54 76 86 83,Théodore Guibert de la David,"20, rue Benoît Morvan",Port-Sainte-Foy-et-Ponchapt,France,responsable des produits structurés actions,M,2000-12-22
oe_6904600301275,+39 0583757929,Matteo Leonardi,"Viale Arnaldo, 22",Rolo,Italy,Plant breeder/geneticist,M,1967-05-05
oe_7517611695764,04 87 75 10 52,Lucy du Loiseau,"11, rue Bernier",Sury-près-Léré,France,ingénieur production en aéronautique,F,1968-03-14
oe_2183768917214,+33 (0)1 69 21 30 66,Arnaude Durand,boulevard Legros,Le Verdon-sur-Mer,France,styliste,F,1963-03-05
oe_9873467706244,+39 05321593798,Ruggiero Pausini,"Rotonda Martino, 4 Appartamento 9",Rolo,Italy,Chief Financial Officer,M,1961-09-11
oe_0524024205235,+34 664 72 73 05,Vinicio Javier Cases Reyes,Via Salud Ramírez 41,Luque,Spain,Técnico en ciencias biológicas,M,1931-09-19
oe_7666666504900,0733 616 154,Ionuț Dobre,Intrarea Florea Dobre,Ploieşti,Romania,Psiholog In Specialitatea Psihologia Muncii Si Organizationala,M,1910-07-11
oe_0585899594503,+34 902 156 538,Yago Hoyos Escobar,Camino Ruy Diéguez 1 Piso 0 ,Súria,Spain,Agrónomo,M,2009-11-06
oe_1854459228201,05444683792,Ippazio Staglieno-Fabbri,"Canale Temistocle, 50 Piano 3",Santa Croce Camerina,Italy,Biomedical engineer,M,1907-09-23
oe_9303009955384,02959939897,Cornelius Mülichen,Weißstraße 00,Ruhla,Germany,Medizininformatiker,M,1922-07-08
oe_1172420968654,+33 5 94 21 18 97,Mathilde Schmitt,rue de Briand,Pomarez,France,secrétaire des affaires étrangères,F,1980-12-03
oe_5910411836882,+31(0)325 827264,Jorn van Rijthoven,Laurasingel 54,Uden,Netherlands,"Administrator, Civil Service",F,1912-05-07
oe_2005298181241,+48 663 800 391,Cyprian Smardz,ul. Brzoskwiniowa 04/16,Kampinos,Poland,Ekonomista,M,1964-09-09
oe_9455455045530,+48 577 932 094,pani Janina Symonowicz,ul. Zachodnia 23/60,Gdynia (Dąbrowa),Poland,Kawalkator,M,2005-08-04
oe_7922074597470,+48 32 342 61 01,Mieszko Bąbel,aleja Poniatowskiego 129,Częstochowa,Poland,Ochroniarz,M,1952-12-12
oe_3276758930969,+34925 817 992,Teófilo Tudela Pino,Avenida de Vera Falcón 645 Piso 8 ,La Línea de la Concepción,Spain,Técnico en aparatos de diagnóstico y tratamiento médico,M,1908-09-16
oe_3451318278184,07405 03841,Jens-Uwe Fliegner B.Eng.,Schmiedeckeweg 85,Göda,Germany,Winzer,M,1909-01-01
oe_4062339489204,03389 047638,Sandro Heser,Heckergasse 4/4,Appenweier (Urloffen),Germany,Bäcker,M,1944-05-08
oe_5824885969032,+34974 28 27 06,Felicidad Nieto Escamilla,Ronda Heriberto Seguí 56,Súria,Spain,Árbitro deportivo,F,1949-11-11
oe_8944964730879,+33 1 81 86 35 18,Virginie Gilbert,chemin Faivre,Eschbach,France,traffic manager,F,1973-04-29
oe_6036096747982,01602479154,Jacob Wohlgemut,Fritschstr. 8/5,Starnberg,Germany,Fleischer,M,1974-03-06
oe_2324097314511,+49(0)0981 532548,Franz-Xaver Kuhl-Gude,Jerzy-Ruppersberger-Allee 21,Appenweier (Urloffen),Germany,Koreanistiker,M,2009-12-10
oe_0051460507032,+48 502 984 336,pani Liwia Makieła,plac Tulipanowa 738,Chrzanów (Osiedle Stara Huta),Poland,Doker,M,2004-04-20
oe_1693114626533,+34946 75 49 78,Clementina de Cañellas,Rambla Claudio Vicens 98,Súria,Spain,Empleado de biblioteca,F,2014-11-30
oe_7436951317482,0486690496,René Bernier,"3, boulevard de Rivière",Pomarez,France,conseiller pénitentiaire d'insertion et de probation,M,2014-06-03
oe_3030706514650,+34971430689,Graciela Macarena Huguet Perelló,Alameda Yaiza Osorio 574,Montbrió del Camp,Spain,Técnico de laboratorio médico,F,1910-11-04
oe_7488761013435,722 807 733,pan Gustaw Puch,al. Nałkowskiej 67,Rakowice Wielkie,Poland,Detektyw,F,1958-07-23
oe_8348125393636,0738 612 645,Lorelei Fabia Albu,Drumul Stan Nr. 819 Bl. 31  Sc. 10 Ap. 451,Topolița,Romania,Inspector General Vanatoare,F,1914-07-27
oe_8105525781600,+49(0)5781381881,Hans-Bernd Mühle,Günter-Kroker-Ring 972,Bad Hersfeld (Bingartes),Germany,Bäcker,M,2001-04-26
oe_6667851526209,+49(0)2068 52965,Dr. Jaroslaw Röhrdanz,Annelene-Ebert-Ring 7,Göda,Germany,Designer,M,1914-04-01
oe_4681495634087,03444007876,Frederike Oderwald-Freudenberger,Ewald-Fröhlich-Platz 8,Bad Hersfeld (Bingartes),Germany,Chirurgiemechaniker,F,1916-03-28
oe_3304393903631,(07582) 661756,Domenico Eckbauer,Dorothe-Rädel-Straße 781,Neuruppin,Germany,Koreanistiker,M,1948-02-27
oe_1315238805439,+34846 10 33 44,Mamen Landa,Avenida Felisa Serna 9 Apt. 83 ,Lucena,Spain,Pescadero,F,1919-11-29
oe_4628772741191,0459410557,Rosita Warmer,Mirja-Roskoth-Gasse 4,Appenweier (Urloffen),Germany,Programmierer,F,1912-09-28
oe_6622922951889,(0032)-120304,Ali Schipper-van Bentheim,Sofiestraat 3,Keldonk,Netherlands,Field seismologist,M,1990-10-03
oe_7042568380611,+39 0194999584,Ottone Gentileschi-Cherubini,"Rotonda Laureano, 798 Appartamento 3",Bivigliano,Italy,Barrister's clerk,M,1942-09-16
oe_7582375556517,04 82 36 89 78,Océane Besson,"93, avenue Legros",Caudry,France,comptable,F,1935-01-23
oe_6268624101608,791 218 584,Maciej Jeżyk,al. Skrajna 14,Łobodno,Poland,Pośrednik ubezpieczeniowy,M,1968-02-16
oe_5157825488978,+39 0905603376,Matilda Sabatini,"Incrocio Trillini, 3",Quattro Castella,Italy,Primary school teacher,F,1907-05-29
oe_5253051462619,0239 341 586,Alexandra Stoica,Drumul Ababei Nr. 797,Movileni,Romania,Diacon,F,2005-07-18
oe_9053329162591,+39 0322227287,Imelda Monti-Montessori,"Canale Calcedonio, 12",Rome (Municipio Roma II),Italy,Administrator,F,2003-08-24
oe_2344234616610,+33 (0)4 13 47 41 10,Frédéric Guilbert,"29, rue Alexandre Gros",Saint-Pourçain-sur-Sioule,France,affûteur,M,1927-10-29
oe_0225916982918,+48 786 678 387,Julianna Skubała,plac Rolna 46/15,Chrzanów,Poland,Kierowca,F,1957-01-02
oe_9616714704856,0748 599 468,Codrina Ruxanda Barbu,Strada Nora Voinea Nr. 269,Plesca,Romania,Evaluator Si Auditor De Mediu,F,1927-02-15
oe_3451333962452,019782413,Baldassare Luzi,"Viale Coluccio, 571 Piano 9",Filottrano,Italy,Solicitor,M,1927-02-03
oe_2413593158741,+34 900 91 02 50,Fidel Valdés Villalonga,Pasaje Vasco Mendizábal 448,Montbrió del Camp,Spain,Ayudante de cocina,M,1941-04-15
oe_5127217820334,+33 5 32 39 06 92,Arthur Richard-Guillou,"18, avenue de Leclerc",Le Verdon-sur-Mer,France,technicien automobile,M,1919-08-04
oe_6685407212614,+48 731 038 962,pan Kajetan Ragus,ulica Krzywa 510,Częstochowa,Poland,Kosmonauta,F,2004-07-25
oe_2130612684262,+34 979 314 725,Leopoldo Marcos Bolaños Baeza,Plaza Georgina Díaz 42 Piso 0 ,Catral,Spain,Cajero,M,1937-11-06
oe_8512858499685,+48 538 888 084,pan Cezary Ciepła,al. Owocowa 45,Pępowo,Poland,Redaktor merytoryczny,M,1991-09-19
oe_0603846444510,05 86 71 45 45,Victoire de Ferreira,"247, rue Gomez",Granges-sur-Lot,France,contremaître,F,1918-01-10
oe_2324333696504,0748 475 743,Antoniu Dumitrescu,Drumul Stănescu,Târgu Jiu,Romania,Conducator Intreprindere Mica ,M,1966-02-25
oe_3703660265165,+34 878 941 048,Azahar Concha Uribe Mateo,Calle Adelina Blanch 77 Apt. 30 ,La Línea de la Concepción,Spain,Ensamblador de equipos eléctricos,F,1949-05-12
oe_0953981919034,329630055,Antonella Rosiello,"Vicolo Letizia, 528 Piano 2",Gragnano,Italy,Fitness centre manager,F,1993-11-22
oe_0506632502340,0742 109 263,Letiția Ardelean,Intrarea Adina Ababei,Siret,Romania,Lucrator Calificat In Culturi De Camp Si Legumicultura,F,1959-10-19
oe_6819565541404,720 194 741,Radka Křížová CSc.,Hostivařské Nám. 80,Prasek,Czech Republic,Naval architect,F,1914-12-28
oe_5911946380484,0742 802 625,Arian Mihai Tudor,Drumul Aanei Nr. 657 Bl. 69  Sc. 36 Ap. 664,Huşi,Romania,Magistrat-Asistent,M,1941-04-02
oe_3542576526896,+34831043182,Jessica Gonzalo Prada,Cuesta de Luciano Milla 449 Apt. 57 ,Quintana del Marco,Spain,Entrenador deportivo,F,1917-07-08
oe_4790598078182,+34 880 334 279,Coral Cazorla-Rivera,Glorieta de Ariel Gras 4 Apt. 94 ,Formentera de Segura,Spain,Profesor de idiomas,F,1944-02-20
oe_3061199324003,+34871 01 37 75,Feliciano Cobo Carbonell,Rambla de Bernardino Corral 30,Esplús,Spain,Instalador y reparador en tecnología de la información y las comunicaciones,M,1932-01-01
oe_5791463681976,+48 782 804 018,Jędrzej Ragan,pl. Konarskiego 10,Rymanów,Poland,Modelka dużych rozmiarów,M,1917-12-22
oe_3926204455244,+33 3 58 56 40 94,André Navarro,"79, chemin Raymond Cousin",Viroflay,France,ingénieur d'affaires en génie électrique,M,1931-12-11
oe_6988167530590,+48 799 633 205,Ryszard Pochopień,plac Mostowa 15,Gdynia (Dąbrowa),Poland,Fasowacz,M,2008-07-03
oe_8375082077321,+49(0)3882 21997,Ali Kabus,Frederik-Schinke-Straße 785,Appenweier (Urloffen),Germany,Pfleger,M,1922-05-31
oe_3198439525282,+49(0)8740771984,Univ.Prof. Magda Ritter B.A.,Daniela-Kraushaar-Weg 073,Starnberg,Germany,Bäcker,F,1939-06-14
oe_6623396186629,+34842665466,Carmina Segovia Abascal,Camino de Hermenegildo Querol 12,Súria,Spain,Operador de máquinas para fabricar productos de caucho,F,1939-09-03
oe_6475828398461,22 832 45 24,pan Miłosz Ostasz,ulica Rubinowa 856,Pępowo,Poland,Prezenter,F,1962-11-05
oe_3326231768899,0786875192,Ing. Arthur Kramer MBA.,Beate-Dippel-Ring 96,Ummerstadt,Germany,Designer,M,1998-09-26
oe_7147592675431,+34 844 268 571,Ramiro Bueno Muñoz,Avenida Pedro Ballester 46 Puerta 9 ,La Línea de la Concepción,Spain,Controlador de instalaciones de procesamiento de productos químicos,M,2023-03-15
oe_6610051236344,+31(0)414 037211,Imke Heijmans-van het Heerenveen,Bentehof 611,Uden,Netherlands,Environmental consultant,M,1979-07-12
oe_5881382275870,609 697 509,pan Marek Lejk,aleja Widokowa 91/17,Żoliborz,Poland,Kasjer biletowy,F,1976-12-29
oe_5065364705075,+33 (0)3 20 04 85 96,Valérie Nguyen,"45, avenue de Allain",Montendre,France,anesthésiste-réanimateur,F,1967-02-12
oe_9252981003778,+33 4 30 52 98 82,Théodore Dupuis,"3, rue Delorme",Poix-Terron,France,chef de projet démantèlement nucléaire,M,1952-07-22
oe_8679705849525,(032)-7295297,Zara de Roos,Naudweg 702,Vilt,Netherlands,Horticultural consultant,M,1913-07-18
oe_1143574797206,(05590) 98106,Dipl.-Ing. Annedore Warmer B.A.,Roskothring 960,Bad Hersfeld (Bingartes),Germany,Chirurgiemechaniker,F,1939-10-18
oe_8542836868654,+39 082572583,Licia Donatoni,"Strada Micheletto, 163 Piano 3",Casamarciano,Italy,Technical sales engineer,F,1993-04-18
oe_0211391000721,+34 944 506 460,Trinidad Alcántara,Acceso de Xavier Corral 557,Esplús,Spain,Agrónomo,M,2003-05-18
oe_1782956045885,+34977114424,Anastasio Fito Peralta Gallego,Pasadizo de Gabriela Valera 81,Luque,Spain,"Pescador, cazador, tramperos y recolector de subsistencia",M,1973-08-24
oe_2738921309157,720 699 363,Karina Garczarek,al. Borówkowa 21,Daszewice,Poland,Ergonomista,M,1996-01-06
oe_7320010689222,0731 181 987,Haralambie Ardelean,Bulevardul Flaviu Pop,Popeşti-Leordeni,Romania,Tehnician Prestatii Vehicule,M,1919-10-29
oe_1033891731386,0760 347 118,Xenia Stan,Strada Florența Pușcașu Nr. 362 Bl. 68  Sc. 92 Ap. 200,Târgu Jiu,Romania,Tocator La Masini De Maruntit Roci,F,1977-12-04
oe_9592921455590,+48 530 362 002,Przemysław Gustaw,ul. Królewska 41/06,Janowice,Poland,Urbanista,F,1953-12-23
oe_5612781559414,0240459667,Pierre Lecoq,"84, chemin Jacquot",Sury-près-Léré,France,enseignant-chercheur,M,1968-04-11
oe_4562526909413,0747 837 488,Eliana Marin,Drumul Nistor Nr. 821 Bl. 13  Sc. 50 Ap. 200,Ploieşti,Romania,Tinichigiu In Constructii,F,1946-11-21
oe_8969286206984,09331460239,Liliana Merisi,"Incrocio Marina, 396 Piano 5",Tolentino,Italy,Public relations officer,F,1914-09-27
oe_3748953923734,03 72 06 94 23,David Marchand,"9, rue Lemaire",Vendargues,France,optronicien,M,1977-12-15
oe_8921116533749,601 666 666,Alexandra Černá,Dělostřelecká 662,Chlumec,Czech Republic,Newspaper journalist,F,1989-02-02
oe_0262231929718,784 703 512,Gaja Wocial,ulica Miła 69,Goczałkowice-Zdrój,Poland,Kurier rowerowy,F,1908-05-19
oe_4432606211558,+33 (0)4 37 41 01 68,Hugues Paris,"43, avenue de Marion",Eschbach,France,ingénieur gaz,M,2004-09-04
oe_4076932965578,+49(0) 360064039,Silvana Krause-Holzapfel,Malgorzata-Peukert-Allee 31,Brakel,Germany,Polizist,F,2003-11-10
oe_4772073857965,570 285 730,Elżbieta Kijanka,plac Zakątek 17,Daszewice,Poland,Rybak,M,1997-05-13
oe_7333725201376,(00991) 569549,William Wähner,Leni-Reuter-Allee 2,Brakel,Germany,Polizist,M,2019-10-18
oe_7327321659842,770 041 324,Antonín Hájek,Kazín 36,Prasek,Czech Republic,"Scientist, forensic",M,1918-11-14
oe_6254285093413,+49(0) 400136194,Herr Richard Schacht,Trommlerstr. 60,Starnberg,Germany,Techniker,M,1937-03-26
oe_6296770851156,0255 657 920,Vlădelina Barbu,Aleea Suciu,Topolița,Romania,Finisor Incaltaminte Si Articole Tehnice Din Cauciuc,F,1974-07-15
oe_8215040025728,+33 (0)1 43 68 68 64,Lorraine David,"31, chemin de Gilles",Caudry,France,chargé d'affaires en génie mécanique,F,1917-06-07
oe_7951516364665,0769 120 453,Emanoil Dima,Soseaua Pușcașu Nr. 62 Bl. 71  Sc. 18 Ap. 122,Plesca,Romania,Consultant Artistic,M,2007-12-27
oe_9136695276598,+48 883 333 383,Gabriel Truchan,pl. Lotnicza 363,Dziewin,Poland,Sufler,F,2018-12-10
oe_6532251609444,01844 12251,Rene Jopich,Ana-Förster-Straße 3,Appenweier (Urloffen),Germany,Pfleger,M,1970-07-03
oe_4655645286346,+49(0) 411744561,Herr Timo Graf,Jens-Rudolph-Gasse 74,Lüderitz,Germany,Winzer,M,1928-03-04
oe_3263122112767,+49(0) 665758762,Tassilo Zorbach,Fedor-Preiß-Weg 1,Bad Hersfeld (Bingartes),Germany,Arzt,M,1993-12-02
oe_5521272997770,+39 0824198765,Dott. Ferdinando Zacco,"Strada Ezio, 2 Piano 8",Bivigliano,Italy,"Administrator, sports",M,1950-03-08
oe_6301866867050,+33 1 46 75 75 42,Juliette Le Roux,"288, avenue Michaud",Orléat (Pont Astier),France,ingénieur environnement et risques industriels,F,2002-07-05
oe_2799643182615,+34973 41 06 44,Amor Asensio,Calle de Amando Asensio 278,Esplús,Spain,Geólogo,F,1936-02-14
oe_2092441404803,+49(0)7895 500748,Michel Schweitzer,Kallertgasse 95,Emsdetten,Germany,Forstwirt,M,1947-07-04
oe_1522476680284,+33 1 82 84 08 14,Édouard Thomas,"35, chemin Dias",Granges-sur-Lot,France,juriste d'entreprise,M,1934-04-10
oe_4220566452469,03 24 87 16 06,Richard-Marc Rodrigues,rue de Noël,Port-Sainte-Foy-et-Ponchapt,France,régisseur de spectacles,M,2011-03-01
oe_5710822892256,605 919 587,Anna Pospíšilová,Spolupráce 95,Chlumec,Czech Republic,Counselling psychologist,F,1960-03-24
oe_5843194128999,+34877 38 73 65,Roxana Amalia Carpio España,Pasaje Teresa Carreras 60,Formentera de Segura,Spain,Director de servicios de bienestar social,F,2013-07-25
oe_0651678808011,03318654265,Luigina Cuomo,"Via Lina, 355 Piano 4",Rivignano,Italy,Museum/gallery curator,F,1918-06-18
oe_3128156667280,+33 5 96 20 68 74,Amélie Boucher,rue Clémence Deschamps,Versigny,France,généalogiste,F,1933-11-13
oe_0006335891503,0587442427,Lucie Meunier de Lombard,"21, chemin Antoinette Guillou",Caudry,France,officier de police,F,1968-06-13
oe_7811992109803,+34 986 969 347,Inés Gual,Plaza Jesús Seco 73 Piso 2 ,Luque,Spain,Operador de instalaciones de vidriería y cerámica,F,1981-05-22
